run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
0,152026,baseline,320,142,33,0.6347115315466361,1.0,6,1,0
0,152026,treatment,320,140,36,0.6351673712388797,1.0,8,1,0
1,152027,baseline,320,144,34,0.628111717277945,1.0,6,1,0
1,152027,treatment,320,146,42,0.6282598871291886,1.0,6,1,0
2,152028,baseline,320,141,29,0.6341114967875032,1.0,6,1,0
2,152028,treatment,320,141,33,0.6374103418352336,1.0,7,1,1
3,152029,baseline,320,140,28,0.6356737464383165,1.0,4,1,0
3,152029,treatment,320,140,38,0.633153400628301,1.0,5,1,0
4,152030,baseline,320,141,33,0.6370254852026193,1.0,5,1,0
4,152030,treatment,320,143,42,0.6287026688449562,1.0,6,1,0
5,152031,baseline,320,136,34,0.6393758855339011,1.0,8,1,0
5,152031,treatment,320,141,46,0.6373701025039474,1.0,10,0,1
6,152032,baseline,320,144,32,0.6432319565397211,1.0,5,1,0
6,152032,treatment,320,143,32,0.6444605338075692,1.0,6,1,0
7,152033,baseline,320,137,43,0.6430839730483493,1.0,5,1,0
7,152033,treatment,320,140,37,0.6365121998147425,1.0,6,1,0
8,152034,baseline,320,141,34,0.6354536581922854,1.0,5,1,0
8,152034,treatment,320,145,38,0.6351525262279393,1.0,6,1,1
9,152035,baseline,320,139,38,0.6413324290939022,1.0,5,1,0
9,152035,treatment,320,147,44,0.6411416561321985,1.0,6,1,0
10,152036,baseline,320,140,32,0.6335529501968662,1.0,5,1,0
10,152036,treatment,320,141,31,0.6328728236313276,1.0,6,1,0
11,152037,baseline,320,146,37,0.624905305577608,1.0,6,1,0
11,152037,treatment,320,138,41,0.6345799534444015,1.0,6,1,0
12,152038,baseline,320,144,32,0.6299707039523462,1.0,5,1,0
12,152038,treatment,320,142,40,0.6320936002485558,1.0,7,1,0
13,152039,baseline,320,152,32,0.6296548940104789,1.0,5,1,0
13,152039,treatment,320,149,33,0.6341166079848752,1.0,7,1,0
14,152040,baseline,320,142,33,0.6357294707632769,1.0,6,1,0
14,152040,treatment,320,140,36,0.6331357000105052,1.0,7,1,0
15,152041,baseline,320,140,34,0.636507606109831,1.0,5,1,0
15,152041,treatment,320,141,38,0.6314678207484247,1.0,7,1,0
16,152042,baseline,320,153,40,0.6343771302787886,1.0,7,1,0
16,152042,treatment,320,150,49,0.6321747825047204,1.0,9,1,1
17,152043,baseline,320,139,35,0.6352315447079947,1.0,5,1,0
17,152043,treatment,320,136,33,0.6308561026449786,1.0,6,1,0
18,152044,baseline,320,135,31,0.6381022042571828,1.0,6,1,1
18,152044,treatment,320,140,41,0.6361453918550422,1.0,8,1,0
19,152045,baseline,320,139,36,0.635467009037597,1.0,7,1,0
19,152045,treatment,320,143,39,0.6398235571872349,1.0,8,1,0
20,152046,baseline,320,133,35,0.6341613996399666,1.0,6,1,1
20,152046,treatment,320,142,40,0.6352688464583538,1.0,7,1,0
21,152047,baseline,320,134,28,0.6382607898192226,1.0,5,1,0
21,152047,treatment,320,137,32,0.6353028472234101,1.0,6,1,0
22,152048,baseline,320,141,36,0.6374458925120963,1.0,6,1,0
22,152048,treatment,320,142,42,0.6395996895608327,1.0,7,1,0
23,152049,baseline,320,137,35,0.6308123544885811,1.0,6,1,0
23,152049,treatment,320,141,46,0.6389222539012758,1.0,6,1,1
24,152050,baseline,320,142,35,0.6310959318682272,1.0,5,1,0
24,152050,treatment,320,142,42,0.6309264833140378,1.0,6,1,0
25,152051,baseline,320,146,38,0.6322277531069393,1.0,4,1,0
25,152051,treatment,320,145,36,0.6359928896566853,1.0,6,1,1
26,152052,baseline,320,142,32,0.6308846151389433,1.0,4,1,0
26,152052,treatment,320,146,39,0.6360409973743317,1.0,6,1,0
27,152053,baseline,320,142,34,0.6328005633253105,1.0,5,1,0
27,152053,treatment,320,146,34,0.6377650579058878,1.0,7,0,1
28,152054,baseline,320,138,29,0.6326634176442903,1.0,5,1,0
28,152054,treatment,320,141,33,0.6318714382142936,1.0,6,1,1
29,152055,baseline,320,143,43,0.630786650112638,1.0,5,1,0
29,152055,treatment,320,136,42,0.6307125553201043,1.0,7,1,1
