run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
0,152026,baseline,320,142,33,0.6347115315466361,1.0,6,1,0
0,152026,treatment,320,140,36,0.6351673712388797,1.0,8,1,0
0,152026,none,320,142,0,0.6347115315466361,1.0,0,1,0
0,152026,random,320,136,101,0.6385765250924031,1.0,8,1,0
1,152027,baseline,320,144,34,0.628111717277945,1.0,6,1,0
1,152027,treatment,320,146,42,0.6282598871291886,1.0,6,1,0
1,152027,none,320,144,0,0.628111717277945,1.0,0,1,0
1,152027,random,320,144,96,0.6349024604920452,1.0,7,1,0
2,152028,baseline,320,141,29,0.6341114967875032,1.0,6,1,0
2,152028,treatment,320,141,33,0.6374103418352336,1.0,7,1,1
2,152028,none,320,141,0,0.6341114967875032,1.0,0,1,0
2,152028,random,320,144,101,0.6319021453476948,1.0,6,1,0
3,152029,baseline,320,140,28,0.6356737464383165,1.0,4,1,0
3,152029,treatment,320,140,38,0.633153400628301,1.0,5,1,0
3,152029,none,320,140,0,0.6356737464383165,1.0,0,1,0
3,152029,random,320,143,89,0.6299392631615626,1.0,4,1,0
4,152030,baseline,320,141,33,0.6370254852026193,1.0,5,1,0
4,152030,treatment,320,143,42,0.6287026688449562,1.0,6,1,0
4,152030,none,320,141,0,0.6370254852026193,1.0,0,1,0
4,152030,random,320,140,92,0.6305458987347646,1.0,10,0,0
5,152031,baseline,320,136,34,0.6393758855339011,1.0,8,1,0
5,152031,treatment,320,141,46,0.6373701025039474,1.0,10,0,1
5,152031,none,320,136,0,0.6393758855339011,1.0,0,1,0
5,152031,random,320,132,107,0.631154110669734,1.0,4,1,0
6,152032,baseline,320,144,32,0.6432319565397211,1.0,5,1,0
6,152032,treatment,320,143,32,0.6444605338075692,1.0,6,1,0
6,152032,none,320,144,0,0.6432319565397211,1.0,0,1,0
6,152032,random,320,142,83,0.6405270350363284,1.0,6,1,0
7,152033,baseline,320,137,43,0.6430839730483493,1.0,5,1,0
7,152033,treatment,320,140,37,0.6365121998147425,1.0,6,1,0
7,152033,none,320,137,0,0.6430839730483493,1.0,0,1,0
7,152033,random,320,147,93,0.638507128794042,1.0,6,1,0
8,152034,baseline,320,141,34,0.6354536581922854,1.0,5,1,0
8,152034,treatment,320,145,38,0.6351525262279393,1.0,6,1,1
8,152034,none,320,141,0,0.6354536581922854,1.0,0,1,0
