run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
0,72026,baseline,320,146,27,0.6354561368004832,1.0,5,1,0
0,72026,treatment,320,141,35,0.6349521936011782,1.0,6,1,0
1,72027,baseline,320,141,25,0.6326133055628034,1.0,6,1,0
1,72027,treatment,320,141,33,0.6316825776213123,1.0,8,1,0
2,72028,baseline,320,144,28,0.6371632760437808,1.0,5,1,0
2,72028,treatment,320,142,37,0.632887637560146,1.0,7,1,0
3,72029,baseline,320,143,24,0.637506074638418,1.0,6,1,0
3,72029,treatment,320,137,43,0.6366220120875624,1.0,7,1,0
4,72030,baseline,320,141,28,0.6393155012181863,1.0,5,1,0
4,72030,treatment,320,139,36,0.6382107697485501,1.0,7,1,0
5,72031,baseline,320,140,23,0.6379950224070726,1.0,5,1,0
5,72031,treatment,320,143,30,0.6366157820892046,1.0,7,1,1
6,72032,baseline,320,139,26,0.6412660378145746,1.0,5,1,0
6,72032,treatment,320,139,26,0.6402008954899496,1.0,7,1,0
7,72033,baseline,320,140,24,0.6398709909913005,1.0,5,1,0
7,72033,treatment,320,140,28,0.6353070612233775,1.0,6,1,1
8,72034,baseline,320,140,33,0.6371519298309594,1.0,5,1,0
8,72034,treatment,320,143,40,0.6365575566848903,1.0,7,1,0
9,72035,baseline,320,144,25,0.6349601238015253,1.0,6,1,0
9,72035,treatment,320,142,32,0.6383156617924477,1.0,7,1,0
10,72036,baseline,320,144,26,0.63825714305955,1.0,5,1,0
10,72036,treatment,320,141,30,0.6358945695862622,1.0,5,1,0
11,72037,baseline,320,140,27,0.6341698207661546,1.0,5,1,0
11,72037,treatment,320,142,34,0.6316042920659636,1.0,7,1,0
12,72038,baseline,320,138,26,0.6367684752823145,1.0,5,1,0
12,72038,treatment,320,140,30,0.6362041289455489,1.0,7,1,0
13,72039,baseline,320,145,30,0.6351818326806022,1.0,7,1,0
13,72039,treatment,320,145,37,0.6378690877660503,1.0,9,0,0
14,72040,baseline,320,143,25,0.6367824507668188,1.0,5,1,0
14,72040,treatment,320,140,32,0.6405982718058547,1.0,7,1,0
15,72041,baseline,320,138,22,0.635701149448505,1.0,5,1,0
15,72041,treatment,320,143,37,0.6383859500520496,1.0,7,1,0
16,72042,baseline,320,141,25,0.6325759554418467,1.0,5,1,0
16,72042,treatment,320,142,31,0.6391881251947483,1.0,7,1,0
17,72043,baseline,320,138,31,0.6344295455205371,1.0,5,1,0
17,72043,treatment,320,138,35,0.6353322426581611,1.0,7,1,0
18,72044,baseline,320,135,25,0.6347954910223801,1.0,5,1,0
18,72044,treatment,320,138,30,0.6403166596153269,1.0,6,1,0
19,72045,baseline,320,147,24,0.6382898268000995,1.0,5,1,0
19,72045,treatment,320,147,31,0.6377256855930257,1.0,7,1,0
20,72046,baseline,320,144,32,0.6364298467624344,1.0,5,1,0
20,72046,treatment,320,146,32,0.6379854033750644,1.0,7,1,0
21,72047,baseline,320,139,27,0.6328299795542709,1.0,6,1,0
21,72047,treatment,320,138,32,0.6345392992989403,1.0,6,1,0
22,72048,baseline,320,139,23,0.640638339711733,1.0,5,1,0
22,72048,treatment,320,141,30,0.6327877686809321,1.0,6,1,0
23,72049,baseline,320,140,30,0.6341990330306235,1.0,4,1,0
23,72049,treatment,320,138,39,0.6397309458519935,1.0,5,1,1
24,72050,baseline,320,141,24,0.6409989315875905,1.0,5,1,0
24,72050,treatment,320,141,36,0.6381707574678377,1.0,7,1,0
25,72051,baseline,320,142,24,0.6346758129907404,1.0,6,1,0
25,72051,treatment,320,139,31,0.6291780060805958,1.0,7,1,0
26,72052,baseline,320,142,26,0.6370148986952019,1.0,5,1,0
26,72052,treatment,320,140,32,0.6380108493454182,1.0,7,1,0
27,72053,baseline,320,140,28,0.6387923902291281,1.0,5,1,0
27,72053,treatment,320,143,34,0.6413562914933985,1.0,7,1,0
28,72054,baseline,320,142,24,0.6380665363066587,1.0,4,1,0
28,72054,treatment,320,142,29,0.6374210327131857,1.0,6,1,0
29,72055,baseline,320,137,24,0.6427322015639524,1.0,5,1,0
29,72055,treatment,320,141,31,0.6396018431666943,1.0,7,1,0
