run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
0,122026,baseline,320,138,25,0.6298864164997712,1.0,5,1,0
0,122026,treatment,320,142,32,0.6345558788608694,1.0,7,1,0
1,122027,baseline,320,142,23,0.6405932423661977,1.0,5,1,0
1,122027,treatment,320,141,33,0.6443608621757136,1.0,7,1,0
2,122028,baseline,320,145,23,0.6417686288614981,1.0,5,1,0
2,122028,treatment,320,144,30,0.6336224366457267,1.0,6,1,0
3,122029,baseline,320,142,25,0.6353631212860235,1.0,5,1,0
3,122029,treatment,320,141,29,0.6342099618407862,1.0,7,1,0
4,122030,baseline,320,141,28,0.6314604519317666,1.0,5,1,0
4,122030,treatment,320,141,31,0.6267911565418235,1.0,7,1,0
5,122031,baseline,320,144,25,0.6388393024093295,1.0,6,1,0
5,122031,treatment,320,144,32,0.6338127854728707,1.0,7,1,0
6,122032,baseline,320,140,27,0.6361211523624893,1.0,5,1,0
6,122032,treatment,320,145,29,0.6355613861516518,1.0,6,1,0
7,122033,baseline,320,146,24,0.6308364638146104,1.0,5,1,0
7,122033,treatment,320,144,32,0.6385430439241128,1.0,6,1,0
8,122034,baseline,320,144,25,0.6333511215482682,1.0,5,1,0
8,122034,treatment,320,139,32,0.6338078366569428,1.0,7,1,0
9,122035,baseline,320,139,25,0.6319067607438307,1.0,5,1,0
9,122035,treatment,320,139,31,0.6354093584039943,1.0,6,1,0
10,122036,baseline,320,141,25,0.6309328366373534,1.0,5,1,0
10,122036,treatment,320,141,30,0.6347511729759926,1.0,6,1,0
11,122037,baseline,320,143,24,0.6373584101154601,1.0,6,1,0
11,122037,treatment,320,142,32,0.6381351297453987,1.0,7,1,0
12,122038,baseline,320,139,26,0.6354484666498512,1.0,6,1,0
12,122038,treatment,320,140,29,0.6358563203777585,1.0,7,1,0
13,122039,baseline,320,144,25,0.6360377610112642,1.0,3,1,0
13,122039,treatment,320,143,31,0.6324344013027665,1.0,5,1,0
14,122040,baseline,320,142,22,0.6358227918088705,1.0,5,1,0
14,122040,treatment,320,142,32,0.6349868282287664,1.0,7,1,0
15,122041,baseline,320,145,24,0.6330818900458829,1.0,5,1,0
15,122041,treatment,320,143,32,0.6323126352755507,1.0,6,1,0
16,122042,baseline,320,143,26,0.6379811796997321,1.0,5,1,0
16,122042,treatment,320,141,34,0.6342208668334498,1.0,5,1,0
17,122043,baseline,320,143,28,0.6372062750123547,1.0,6,1,0
17,122043,treatment,320,142,31,0.6416307277264642,1.0,7,1,0
18,122044,baseline,320,141,27,0.6385513858277144,1.0,5,1,0
18,122044,treatment,320,142,35,0.6360987872607563,1.0,6,1,0
19,122045,baseline,320,140,26,0.6321255030504769,1.0,8,1,0
19,122045,treatment,320,139,28,0.6323337882780042,1.0,8,1,0
20,122046,baseline,320,133,31,0.6294723806937631,1.0,5,1,0
20,122046,treatment,320,133,32,0.6356512185572998,1.0,6,1,1
21,122047,baseline,320,139,25,0.6385999550207212,1.0,7,1,0
21,122047,treatment,320,137,35,0.6394791765107692,1.0,9,1,0
22,122048,baseline,320,137,28,0.6278076705032001,1.0,5,1,0
22,122048,treatment,320,142,35,0.6328591719024755,1.0,7,1,0
23,122049,baseline,320,143,31,0.6316566504362615,1.0,5,1,0
23,122049,treatment,320,141,30,0.6315828244079715,1.0,6,1,0
24,122050,baseline,320,140,25,0.6354812391192557,1.0,5,1,0
24,122050,treatment,320,142,32,0.6312561807264295,1.0,5,1,0
25,122051,baseline,320,143,27,0.6364821507097033,1.0,5,1,0
25,122051,treatment,320,140,41,0.6409324649064676,1.0,7,1,0
26,122052,baseline,320,142,24,0.633203950012061,1.0,5,1,0
26,122052,treatment,320,146,33,0.6334250754506862,1.0,7,0,1
27,122053,baseline,320,144,25,0.6361004044895973,1.0,5,1,0
27,122053,treatment,320,146,32,0.6336540824633954,1.0,7,1,0
28,122054,baseline,320,142,27,0.6344569663260804,1.0,5,1,0
28,122054,treatment,320,143,34,0.6395928548792063,1.0,6,1,0
29,122055,baseline,320,146,24,0.6336910451757822,1.0,5,1,0
29,122055,treatment,320,141,35,0.6323993080227353,1.0,6,1,0
