run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
0,112026,baseline,320,149,31,0.6366119810180825,1.0,7,1,0
0,112026,treatment,320,149,39,0.6366119810180825,1.0,9,1,0
1,112027,baseline,320,138,36,0.6341208991477261,1.0,2,1,0
1,112027,treatment,320,138,43,0.6341208991477261,1.0,4,1,0
2,112028,baseline,320,139,33,0.6364581221449358,1.0,6,1,0
2,112028,treatment,320,139,41,0.6364581221449358,1.0,8,1,0
3,112029,baseline,320,147,31,0.637262392621761,1.0,6,1,0
3,112029,treatment,320,147,39,0.637262392621761,1.0,8,1,0
4,112030,baseline,320,141,34,0.6393958815841303,1.0,5,1,0
4,112030,treatment,320,141,40,0.6393958815841303,1.0,7,0,0
5,112031,baseline,320,140,32,0.63789711906728,1.0,5,0,0
5,112031,treatment,320,140,40,0.63789711906728,1.0,7,0,0
6,112032,baseline,320,144,36,0.6318062370996634,1.0,4,1,0
6,112032,treatment,320,144,43,0.6318062370996634,1.0,6,1,0
7,112033,baseline,320,131,27,0.63748657956549,1.0,5,1,0
7,112033,treatment,320,131,35,0.63748657956549,1.0,7,1,0
8,112034,baseline,320,138,37,0.6335601160725596,1.0,5,1,0
8,112034,treatment,320,138,43,0.6335601160725596,1.0,7,1,0
9,112035,baseline,320,145,30,0.6386800727057944,1.0,5,1,0
9,112035,treatment,320,145,38,0.6386800727057944,1.0,7,1,0
10,112036,baseline,320,134,37,0.6376071932623333,1.0,5,1,1
10,112036,treatment,320,134,45,0.6376071932623333,1.0,7,1,1
11,112037,baseline,320,145,33,0.6346491402282921,1.0,5,1,0
11,112037,treatment,320,145,41,0.6346491402282921,1.0,7,1,0
12,112038,baseline,320,139,36,0.6365389511272876,1.0,6,1,0
12,112038,treatment,320,139,43,0.6365389511272876,1.0,8,1,0
13,112039,baseline,320,146,36,0.6372801489621727,1.0,7,1,0
13,112039,treatment,320,146,44,0.6372801489621727,1.0,9,0,0
14,112040,baseline,320,142,34,0.6339403637328346,1.0,5,1,0
14,112040,treatment,320,142,41,0.6339403637328346,1.0,7,1,0
15,112041,baseline,320,143,29,0.6363659801283232,1.0,5,1,0
15,112041,treatment,320,143,37,0.6363659801283232,1.0,7,0,0
16,112042,baseline,320,146,36,0.6340682225320192,1.0,6,1,0
16,112042,treatment,320,146,44,0.6340682225320192,1.0,8,1,0
17,112043,baseline,320,149,29,0.6345071906988231,1.0,5,1,0
17,112043,treatment,320,149,37,0.6345071906988231,1.0,7,1,0
18,112044,baseline,320,144,30,0.634879180084195,1.0,4,1,0
18,112044,treatment,320,144,37,0.634879180084195,1.0,6,1,1
19,112045,baseline,320,134,35,0.6341215311160775,1.0,5,1,0
19,112045,treatment,320,134,43,0.6341215311160775,1.0,7,1,0
20,112046,baseline,320,146,38,0.6406003227219139,1.0,8,0,0
20,112046,treatment,320,146,45,0.6406003227219139,1.0,9,0,0
21,112047,baseline,320,144,36,0.6314781963299108,1.0,5,1,0
21,112047,treatment,320,144,42,0.6314781963299108,1.0,7,1,0
22,112048,baseline,320,144,33,0.6364507885486909,1.0,6,0,0
22,112048,treatment,320,144,41,0.6364507885486909,1.0,8,0,0
23,112049,baseline,320,147,38,0.6371729294777575,1.0,6,1,0
23,112049,treatment,320,147,46,0.6371729294777575,1.0,8,0,0
24,112050,baseline,320,146,41,0.636962963610604,1.0,7,1,0
24,112050,treatment,320,146,49,0.636962963610604,1.0,9,1,1
25,112051,baseline,320,138,44,0.6348911527533024,1.0,8,1,0
25,112051,treatment,320,138,49,0.6348911527533024,1.0,9,0,1
26,112052,baseline,320,140,33,0.6352276128993062,1.0,6,0,0
26,112052,treatment,320,140,40,0.6352276128993062,1.0,8,0,0
27,112053,baseline,320,145,32,0.6327505422255876,1.0,5,1,0
27,112053,treatment,320,145,40,0.6327505422255876,1.0,7,1,0
28,112054,baseline,320,142,35,0.6358547938044089,1.0,5,1,0
28,112054,treatment,320,142,43,0.6358547938044089,1.0,7,1,0
29,112055,baseline,320,147,30,0.6411552258194141,1.0,6,1,0
29,112055,treatment,320,147,38,0.6411552258194141,1.0,8,1,1
