run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
0,112026,baseline,320,149,31,0.6366119810180825,1.0,7,1,0
0,112026,treatment,320,149,39,0.6366119810180825,1.0,9,1,0
0,112026,none,320,149,0,0.6366119810180825,1.0,0,1,0
0,112026,random,320,145,92,0.6315612481243053,1.0,2,1,0
1,112027,baseline,320,138,36,0.6341208991477261,1.0,2,1,0
1,112027,treatment,320,138,43,0.6341208991477261,1.0,4,1,0
1,112027,none,320,138,0,0.6341208991477261,1.0,0,1,0
1,112027,random,320,142,91,0.6365243716266943,1.0,5,1,0
2,112028,baseline,320,139,33,0.6364581221449358,1.0,6,1,0
2,112028,treatment,320,139,41,0.6364581221449358,1.0,8,1,0
2,112028,none,320,139,0,0.6364581221449358,1.0,0,1,0
2,112028,random,320,143,99,0.6368656575380278,1.0,7,1,0
3,112029,baseline,320,147,31,0.637262392621761,1.0,6,1,0
3,112029,treatment,320,147,39,0.637262392621761,1.0,8,1,0
3,112029,none,320,147,0,0.637262392621761,1.0,0,1,0
3,112029,random,320,142,90,0.6370236996559117,1.0,7,1,0
4,112030,baseline,320,141,34,0.6393958815841303,1.0,5,1,0
4,112030,treatment,320,141,40,0.6393958815841303,1.0,7,0,0
4,112030,none,320,141,0,0.6393958815841303,1.0,0,1,0
4,112030,random,320,139,79,0.6341076751954843,1.0,7,1,0
5,112031,baseline,320,140,32,0.63789711906728,1.0,5,0,0
5,112031,treatment,320,140,40,0.63789711906728,1.0,7,0,0
5,112031,none,320,140,0,0.63789711906728,1.0,0,1,0
5,112031,random,320,140,108,0.6369725346159258,1.0,7,1,0
6,112032,baseline,320,144,36,0.6318062370996634,1.0,4,1,0
6,112032,treatment,320,144,43,0.6318062370996634,1.0,6,1,0
6,112032,none,320,144,0,0.6318062370996634,1.0,0,1,0
6,112032,random,320,147,111,0.6333259382515972,1.0,4,1,0
7,112033,baseline,320,131,27,0.63748657956549,1.0,5,1,0
7,112033,treatment,320,131,35,0.63748657956549,1.0,7,1,0
7,112033,none,320,131,0,0.63748657956549,1.0,0,1,0
7,112033,random,320,144,110,0.638027845055919,1.0,6,1,0
8,112034,baseline,320,138,37,0.6335601160725596,1.0,5,1,0
8,112034,treatment,320,138,43,0.6335601160725596,1.0,7,1,0
8,112034,none,320,138,0,0.6335601160725596,1.0,0,1,0
8,112034,random,320,146,103,0.633368171073575,1.0,5,1,0
9,112035,baseline,320,145,30,0.6386800727057944,1.0,5,1,0
9,112035,treatment,320,145,38,0.6386800727057944,1.0,7,1,0
9,112035,none,320,145,0,0.6386800727057944,1.0,0,1,0
9,112035,random,320,134,105,0.6350656988706643,1.0,4,1,0
10,112036,baseline,320,134,37,0.6376071932623333,1.0,5,1,1
10,112036,treatment,320,134,45,0.6376071932623333,1.0,7,1,1
10,112036,none,320,134,0,0.6376071932623333,1.0,0,1,0
10,112036,random,320,142,110,0.6373800892617999,1.0,8,1,0
11,112037,baseline,320,145,33,0.6346491402282921,1.0,5,1,0
11,112037,treatment,320,145,41,0.6346491402282921,1.0,7,1,0
11,112037,none,320,145,0,0.6346491402282921,1.0,0,1,0
11,112037,random,320,145,96,0.6372843046746849,1.0,8,1,0
12,112038,baseline,320,139,36,0.6365389511272876,1.0,6,1,0
12,112038,treatment,320,139,43,0.6365389511272876,1.0,8,1,0
12,112038,none,320,139,0,0.6365389511272876,1.0,0,1,0
12,112038,random,320,144,98,0.6389083998810998,1.0,8,1,0
13,112039,baseline,320,146,36,0.6372801489621727,1.0,7,1,0
13,112039,treatment,320,146,44,0.6372801489621727,1.0,9,0,0
13,112039,none,320,146,0,0.6372801489621727,1.0,0,1,0
13,112039,random,320,141,104,0.6385281596332053,1.0,6,1,0
14,112040,baseline,320,142,34,0.6339403637328346,1.0,5,1,0
14,112040,treatment,320,142,41,0.6339403637328346,1.0,7,1,0
14,112040,none,320,142,0,0.6339403637328346,1.0,0,1,0
14,112040,random,320,144,106,0.6367831201878817,1.0,5,1,0
15,112041,baseline,320,143,29,0.6363659801283232,1.0,5,1,0
15,112041,treatment,320,143,37,0.6363659801283232,1.0,7,0,0
15,112041,none,320,143,0,0.6363659801283232,1.0,0,1,0
15,112041,random,320,145,83,0.6351249888558292,1.0,5,1,0
16,112042,baseline,320,146,36,0.6340682225320192,1.0,6,1,0
16,112042,treatment,320,146,44,0.6340682225320192,1.0,8,1,0
16,112042,none,320,146,0,0.6340682225320192,1.0,0,1,0
16,112042,random,320,146,97,0.6318566933979707,1.0,7,1,0
17,112043,baseline,320,149,29,0.6345071906988231,1.0,5,1,0
17,112043,treatment,320,149,37,0.6345071906988231,1.0,7,1,0
17,112043,none,320,149,0,0.6345071906988231,1.0,0,1,0
17,112043,random,320,149,99,0.6400784805210136,1.0,6,1,0
18,112044,baseline,320,144,30,0.634879180084195,1.0,4,1,0
18,112044,treatment,320,144,37,0.634879180084195,1.0,6,1,1
18,112044,none,320,144,0,0.634879180084195,1.0,0,1,0
18,112044,random,320,144,104,0.6341055728491757,1.0,4,1,0
19,112045,baseline,320,134,35,0.6341215311160775,1.0,5,1,0
19,112045,treatment,320,134,43,0.6341215311160775,1.0,7,1,0
19,112045,none,320,134,0,0.6341215311160775,1.0,0,1,0
19,112045,random,320,137,87,0.6307513935989669,1.0,8,1,0
20,112046,baseline,320,146,38,0.6406003227219139,1.0,8,0,0
20,112046,treatment,320,146,45,0.6406003227219139,1.0,9,0,0
20,112046,none,320,146,0,0.6406003227219139,1.0,0,1,0
20,112046,random,320,141,103,0.6421393874551855,1.0,6,1,0
21,112047,baseline,320,144,36,0.6314781963299108,1.0,5,1,0
21,112047,treatment,320,144,42,0.6314781963299108,1.0,7,1,0
21,112047,none,320,144,0,0.6314781963299108,1.0,0,1,0
21,112047,random,320,140,91,0.6385825605167417,1.0,7,1,0
22,112048,baseline,320,144,33,0.6364507885486909,1.0,6,0,0
22,112048,treatment,320,144,41,0.6364507885486909,1.0,8,0,0
22,112048,none,320,144,0,0.6364507885486909,1.0,0,1,0
22,112048,random,320,148,94,0.6363422213165941,1.0,7,1,0
23,112049,baseline,320,147,38,0.6371729294777575,1.0,6,1,0
23,112049,treatment,320,147,46,0.6371729294777575,1.0,8,0,0
23,112049,none,320,147,0,0.6371729294777575,1.0,0,1,0
23,112049,random,320,141,90,0.6374250694954933,1.0,4,1,0
24,112050,baseline,320,146,41,0.636962963610604,1.0,7,1,0
24,112050,treatment,320,146,49,0.636962963610604,1.0,9,1,1
24,112050,none,320,146,0,0.636962963610604,1.0,0,1,0
24,112050,random,320,141,98,0.6362064978717734,1.0,5,1,0
25,112051,baseline,320,138,44,0.6348911527533024,1.0,8,1,0
25,112051,treatment,320,138,49,0.6348911527533024,1.0,9,0,1
25,112051,none,320,138,0,0.6348911527533024,1.0,0,1,0
25,112051,random,320,140,95,0.6310833193130239,1.0,6,1,0
26,112052,baseline,320,140,33,0.6352276128993062,1.0,6,0,0
26,112052,treatment,320,140,40,0.6352276128993062,1.0,8,0,0
26,112052,none,320,140,0,0.6352276128993062,1.0,0,1,0
26,112052,random,320,149,91,0.6355715210238541,1.0,4,1,0
