run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
0,82026,baseline,320,136,27,0.63631744477445,1.0,7,1,0
0,82026,treatment,320,136,34,0.63631744477445,1.0,8,1,0
0,82026,none,320,136,0,0.63631744477445,1.0,0,1,0
0,82026,random,320,138,86,0.6377635352404724,1.0,7,1,0
1,82027,baseline,320,139,24,0.6376578719368113,1.0,5,1,0
1,82027,treatment,320,139,32,0.6376578719368113,1.0,7,1,0
1,82027,none,320,139,0,0.6376578719368113,1.0,0,1,0
1,82027,random,320,142,106,0.6350812822753615,1.0,9,1,0
2,82028,baseline,320,138,30,0.6340150017722181,1.0,7,1,0
2,82028,treatment,320,138,36,0.6340150017722181,1.0,8,1,0
2,82028,none,320,138,0,0.6340150017722181,1.0,0,1,0
2,82028,random,320,141,106,0.6334734720583263,1.0,9,1,0
3,82029,baseline,320,140,29,0.637280174950011,1.0,5,1,0
3,82029,treatment,320,140,37,0.637280174950011,1.0,7,1,0
3,82029,none,320,140,0,0.637280174950011,1.0,0,1,0
3,82029,random,320,134,97,0.6326674194445475,1.0,8,1,0
4,82030,baseline,320,144,28,0.6361918651665717,1.0,5,1,0
4,82030,treatment,320,144,35,0.6361918651665717,1.0,7,1,0
4,82030,none,320,144,0,0.6361918651665717,1.0,0,1,0
4,82030,random,320,142,96,0.6364102523633033,1.0,6,1,0
5,82031,baseline,320,141,22,0.6370553888812175,1.0,5,1,0
5,82031,treatment,320,141,30,0.6370553888812175,1.0,7,1,0
5,82031,none,320,141,0,0.6370553888812175,1.0,0,1,0
5,82031,random,320,141,103,0.6395870921517173,1.0,6,1,0
6,82032,baseline,320,144,33,0.6315176493109265,1.0,5,1,0
6,82032,treatment,320,144,41,0.6315176493109265,1.0,7,1,0
6,82032,none,320,144,0,0.6315176493109265,1.0,0,1,0
6,82032,random,320,141,102,0.6387152014755618,1.0,9,1,0
7,82033,baseline,320,141,24,0.6353797185849925,1.0,6,1,0
7,82033,treatment,320,141,32,0.6353797185849925,1.0,8,1,0
7,82033,none,320,141,0,0.6353797185849925,1.0,0,1,0
7,82033,random,320,139,102,0.6341978081021856,1.0,4,1,0
8,82034,baseline,320,145,27,0.6318638983859366,1.0,5,1,0
8,82034,treatment,320,145,35,0.6318638983859366,1.0,7,1,0
8,82034,none,320,145,0,0.6318638983859366,1.0,0,1,0
8,82034,random,320,136,105,0.6366494994390292,1.0,7,1,0
9,82035,baseline,320,140,24,0.6366282847363254,1.0,6,1,0
9,82035,treatment,320,140,31,0.6366282847363254,1.0,7,1,0
9,82035,none,320,140,0,0.6366282847363254,1.0,0,1,0
9,82035,random,320,139,87,0.6359573271376734,1.0,2,1,0
10,82036,baseline,320,140,22,0.6310428067977749,1.0,4,1,0
10,82036,treatment,320,140,30,0.6310428067977749,1.0,6,1,0
10,82036,none,320,140,0,0.6310428067977749,1.0,0,1,0
10,82036,random,320,140,101,0.6388848434192967,1.0,7,1,0
11,82037,baseline,320,141,23,0.6362819771438184,1.0,5,1,0
11,82037,treatment,320,141,31,0.6362819771438184,1.0,7,1,0
11,82037,none,320,141,0,0.6362819771438184,1.0,0,1,0
11,82037,random,320,142,91,0.6391267027563599,1.0,6,1,0
12,82038,baseline,320,147,27,0.6357707132787682,1.0,5,1,0
12,82038,treatment,320,147,35,0.6357707132787682,1.0,7,1,0
12,82038,none,320,147,0,0.6357707132787682,1.0,0,1,0
12,82038,random,320,141,95,0.6385553497319383,1.0,4,1,0
13,82039,baseline,320,141,24,0.6353268809322692,1.0,5,1,0
13,82039,treatment,320,141,32,0.6353268809322692,1.0,7,1,0
