run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
0,12026,baseline,320,139,25,0.6340751063588969,1.0,4,1,0
0,12026,treatment,320,143,30,0.6347369755813765,1.0,6,1,0
0,12026,none,320,139,0,0.6340751063588969,1.0,0,1,0
0,12026,random,320,139,110,0.6371143451149556,1.0,7,1,0
1,12027,baseline,320,145,25,0.6386243854252673,1.0,5,1,0
1,12027,treatment,320,144,34,0.6395274971406713,1.0,7,1,0
1,12027,none,320,145,0,0.6386243854252673,1.0,0,1,0
1,12027,random,320,146,97,0.6368515613542944,1.0,3,1,0
2,12028,baseline,320,140,27,0.6353529971194052,1.0,5,1,0
2,12028,treatment,320,138,36,0.6348522411961299,1.0,7,1,0
2,12028,none,320,140,0,0.6353529971194052,1.0,0,1,0
2,12028,random,320,144,89,0.636287941944465,1.0,6,1,0
3,12029,baseline,320,136,30,0.637275689020475,1.0,5,1,0
3,12029,treatment,320,141,36,0.6356642908664342,1.0,6,1,0
3,12029,none,320,136,0,0.637275689020475,1.0,0,1,0
3,12029,random,320,143,86,0.6360404031898406,1.0,4,1,0
4,12030,baseline,320,139,27,0.6384681822005447,1.0,5,1,0
4,12030,treatment,320,136,31,0.6372646410128486,1.0,6,1,0
4,12030,none,320,139,0,0.6384681822005447,1.0,0,1,0
4,12030,random,320,140,100,0.6373409760329406,1.0,4,1,0
5,12031,baseline,320,141,25,0.6375034631877443,1.0,5,1,0
5,12031,treatment,320,139,30,0.6381986660936662,1.0,7,1,0
5,12031,none,320,141,0,0.6375034631877443,1.0,0,1,0
5,12031,random,320,140,91,0.6356821633981455,1.0,4,1,0
6,12032,baseline,320,140,29,0.6359875174197105,1.0,5,1,0
6,12032,treatment,320,143,34,0.6378430146522246,1.0,7,1,0
6,12032,none,320,140,0,0.6359875174197105,1.0,0,1,0
6,12032,random,320,142,103,0.6348323719725123,1.0,7,1,0
7,12033,baseline,320,138,24,0.6379811157564178,1.0,5,1,0
7,12033,treatment,320,142,27,0.6374339867207738,1.0,6,1,0
7,12033,none,320,138,0,0.6379811157564178,1.0,0,1,0
7,12033,random,320,143,99,0.6376399684241666,1.0,7,1,0
8,12034,baseline,320,139,28,0.636278308270236,1.0,7,1,0
8,12034,treatment,320,144,35,0.6389385172233929,1.0,8,1,0
8,12034,none,320,139,0,0.636278308270236,1.0,0,1,0
8,12034,random,320,146,89,0.639335986061032,1.0,7,1,0
9,12035,baseline,320,140,24,0.6382179202683063,1.0,6,1,0
9,12035,treatment,320,140,33,0.6394373175636734,1.0,8,1,0
9,12035,none,320,140,0,0.6382179202683063,1.0,0,1,0
9,12035,random,320,144,89,0.638117413303681,1.0,7,1,0
10,12036,baseline,320,141,23,0.6340462073759328,1.0,5,1,0
10,12036,treatment,320,138,29,0.635306911813444,1.0,7,1,0
10,12036,none,320,141,0,0.6340462073759328,1.0,0,1,0
10,12036,random,320,143,91,0.6363635973024604,1.0,10,1,0
11,12037,baseline,320,142,22,0.6366681206685846,1.0,5,1,0
11,12037,treatment,320,138,29,0.6371240636029762,1.0,7,1,1
11,12037,none,320,142,0,0.6366681206685846,1.0,0,1,0
11,12037,random,320,145,100,0.6358424455360911,1.0,3,1,0
12,12038,baseline,320,140,28,0.6372908826395138,1.0,6,1,0
12,12038,treatment,320,141,32,0.6368585023660592,1.0,8,1,0
12,12038,none,320,140,0,0.6372908826395138,1.0,0,1,0
12,12038,random,320,139,101,0.6366645673240018,1.0,9,1,0
13,12039,baseline,320,141,25,0.6356536461277715,1.0,6,1,0
13,12039,treatment,320,139,31,0.63611416252342,1.0,7,0,0
13,12039,none,320,141,0,0.6356536461277715,1.0,0,1,0
13,12039,random,320,144,103,0.6381450944210907,1.0,6,1,0
14,12040,baseline,320,146,30,0.6385690892023014,1.0,6,1,0
14,12040,treatment,320,143,33,0.638696516859045,1.0,6,1,0
14,12040,none,320,146,0,0.6385690892023014,1.0,0,1,0
14,12040,random,320,142,99,0.6407877601087115,1.0,6,1,0
15,12041,baseline,320,139,27,0.6386535962665796,1.0,6,1,0
15,12041,treatment,320,143,34,0.6366104120062385,1.0,8,1,0
15,12041,none,320,139,0,0.6386535962665796,1.0,0,1,0
15,12041,random,320,136,102,0.6348803821694676,1.0,6,1,0
16,12042,baseline,320,142,22,0.6351007008889036,1.0,5,1,0
16,12042,treatment,320,144,31,0.6378105316881288,1.0,7,1,0
16,12042,none,320,142,0,0.6351007008889036,1.0,0,1,0
16,12042,random,320,138,104,0.6350901719870796,1.0,7,1,0
17,12043,baseline,320,142,28,0.6379174443020207,1.0,5,1,1
17,12043,treatment,320,141,40,0.6365642303014322,1.0,7,1,0
17,12043,none,320,142,0,0.6379174443020207,1.0,0,1,0
17,12043,random,320,137,88,0.6376293330301268,1.0,7,1,0
18,12044,baseline,320,144,24,0.6354686691142206,1.0,5,1,0
18,12044,treatment,320,139,32,0.6353275629570521,1.0,7,1,0
18,12044,none,320,144,0,0.6354686691142206,1.0,0,1,0
18,12044,random,320,138,96,0.6357673322851781,1.0,6,1,0
19,12045,baseline,320,140,25,0.6368459841029082,1.0,5,1,0
19,12045,treatment,320,138,33,0.6375924415136973,1.0,7,1,0
19,12045,none,320,140,0,0.6368459841029082,1.0,0,1,0
19,12045,random,320,138,93,0.6383248474651162,1.0,5,1,0
20,12046,baseline,320,138,30,0.6375960796635228,1.0,6,1,0
20,12046,treatment,320,142,36,0.6387296659602055,1.0,8,0,1
20,12046,none,320,138,0,0.6375960796635228,1.0,0,1,0
20,12046,random,320,140,91,0.6379475782379777,1.0,3,1,0
21,12047,baseline,320,138,21,0.6377517081123102,1.0,5,1,0
21,12047,treatment,320,138,28,0.6388619688256245,1.0,7,1,0
21,12047,none,320,138,0,0.6377517081123102,1.0,0,1,0
21,12047,random,320,140,99,0.6358986887837219,1.0,3,1,0
22,12048,baseline,320,136,26,0.6386266156404974,1.0,5,1,0
22,12048,treatment,320,141,33,0.6373559835883662,1.0,6,1,1
22,12048,none,320,136,0,0.6386266156404974,1.0,0,1,0
22,12048,random,320,140,88,0.6367977290379716,1.0,4,1,0
23,12049,baseline,320,138,25,0.6386886579710046,1.0,5,1,0
23,12049,treatment,320,138,32,0.6380693195378921,1.0,7,1,0
23,12049,none,320,138,0,0.6386886579710046,1.0,0,1,0
23,12049,random,320,141,80,0.6388310944701179,1.0,8,1,0
24,12050,baseline,320,138,23,0.6367856508936944,1.0,4,1,0
24,12050,treatment,320,140,30,0.635578781271242,1.0,5,1,0
24,12050,none,320,138,0,0.6367856508936944,1.0,0,1,0
24,12050,random,320,140,89,0.6340648320043241,1.0,4,1,0
25,12051,baseline,320,144,25,0.6358352463329319,1.0,5,1,0
25,12051,treatment,320,143,28,0.6384387750506788,1.0,6,1,0
25,12051,none,320,144,0,0.6358352463329319,1.0,0,1,0
25,12051,random,320,143,86,0.6373247953664587,1.0,3,1,0
26,12052,baseline,320,144,22,0.637759560931113,1.0,4,1,0
26,12052,treatment,320,144,26,0.636537244069834,1.0,5,1,0
26,12052,none,320,144,0,0.637759560931113,1.0,0,1,0
26,12052,random,320,144,105,0.6370285501851445,1.0,5,1,0
27,12053,baseline,320,142,28,0.6404136024379181,1.0,5,1,0
27,12053,treatment,320,141,34,0.6403127649346014,1.0,7,1,0
27,12053,none,320,142,0,0.6404136024379181,1.0,0,1,0
27,12053,random,320,137,97,0.6386997135276546,1.0,6,1,0
28,12054,baseline,320,140,23,0.6382999653211396,1.0,5,1,0
28,12054,treatment,320,138,31,0.6403192468819644,1.0,7,1,0
28,12054,none,320,140,0,0.6382999653211396,1.0,0,1,0
28,12054,random,320,145,100,0.6409699204639558,1.0,12,1,0
29,12055,baseline,320,136,23,0.6382707191539698,1.0,5,1,0
29,12055,treatment,320,140,29,0.6372684754014879,1.0,6,1,0
29,12055,none,320,136,0,0.6382707191539698,1.0,0,1,0
29,12055,random,320,140,102,0.6375955428005121,1.0,8,1,0
