run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
0,12026,baseline,320,139,25,0.6340751063588969,1.0,4,1,0
0,12026,treatment,320,143,30,0.6347369755813765,1.0,6,1,0
1,12027,baseline,320,145,25,0.6386243854252673,1.0,5,1,0
1,12027,treatment,320,144,34,0.6395274971406713,1.0,7,1,0
2,12028,baseline,320,140,27,0.6353529971194052,1.0,5,1,0
2,12028,treatment,320,138,36,0.6348522411961299,1.0,7,1,0
3,12029,baseline,320,136,30,0.637275689020475,1.0,5,1,0
3,12029,treatment,320,141,36,0.6356642908664342,1.0,6,1,0
4,12030,baseline,320,139,27,0.6384681822005447,1.0,5,1,0
4,12030,treatment,320,136,31,0.6372646410128486,1.0,6,1,0
5,12031,baseline,320,141,25,0.6375034631877443,1.0,5,1,0
5,12031,treatment,320,139,30,0.6381986660936662,1.0,7,1,0
6,12032,baseline,320,140,29,0.6359875174197105,1.0,5,1,0
6,12032,treatment,320,143,34,0.6378430146522246,1.0,7,1,0
7,12033,baseline,320,138,24,0.6379811157564178,1.0,5,1,0
7,12033,treatment,320,142,27,0.6374339867207738,1.0,6,1,0
8,12034,baseline,320,139,28,0.636278308270236,1.0,7,1,0
8,12034,treatment,320,144,35,0.6389385172233929,1.0,8,1,0
9,12035,baseline,320,140,24,0.6382179202683063,1.0,6,1,0
9,12035,treatment,320,140,33,0.6394373175636734,1.0,8,1,0
10,12036,baseline,320,141,23,0.6340462073759328,1.0,5,1,0
10,12036,treatment,320,138,29,0.635306911813444,1.0,7,1,0
11,12037,baseline,320,142,22,0.6366681206685846,1.0,5,1,0
11,12037,treatment,320,138,29,0.6371240636029762,1.0,7,1,1
12,12038,baseline,320,140,28,0.6372908826395138,1.0,6,1,0
12,12038,treatment,320,141,32,0.6368585023660592,1.0,8,1,0
13,12039,baseline,320,141,25,0.6356536461277715,1.0,6,1,0
13,12039,treatment,320,139,31,0.63611416252342,1.0,7,0,0
14,12040,baseline,320,146,30,0.6385690892023014,1.0,6,1,0
14,12040,treatment,320,143,33,0.638696516859045,1.0,6,1,0
15,12041,baseline,320,139,27,0.6386535962665796,1.0,6,1,0
15,12041,treatment,320,143,34,0.6366104120062385,1.0,8,1,0
16,12042,baseline,320,142,22,0.6351007008889036,1.0,5,1,0
16,12042,treatment,320,144,31,0.6378105316881288,1.0,7,1,0
17,12043,baseline,320,142,28,0.6379174443020207,1.0,5,1,1
17,12043,treatment,320,141,40,0.6365642303014322,1.0,7,1,0
18,12044,baseline,320,144,24,0.6354686691142206,1.0,5,1,0
18,12044,treatment,320,139,32,0.6353275629570521,1.0,7,1,0
19,12045,baseline,320,140,25,0.6368459841029082,1.0,5,1,0
19,12045,treatment,320,138,33,0.6375924415136973,1.0,7,1,0
20,12046,baseline,320,138,30,0.6375960796635228,1.0,6,1,0
20,12046,treatment,320,142,36,0.6387296659602055,1.0,8,0,1
21,12047,baseline,320,138,21,0.6377517081123102,1.0,5,1,0
21,12047,treatment,320,138,28,0.6388619688256245,1.0,7,1,0
22,12048,baseline,320,136,26,0.6386266156404974,1.0,5,1,0
22,12048,treatment,320,141,33,0.6373559835883662,1.0,6,1,1
23,12049,baseline,320,138,25,0.6386886579710046,1.0,5,1,0
23,12049,treatment,320,138,32,0.6380693195378921,1.0,7,1,0
24,12050,baseline,320,138,23,0.6367856508936944,1.0,4,1,0
24,12050,treatment,320,140,30,0.635578781271242,1.0,5,1,0
25,12051,baseline,320,144,25,0.6358352463329319,1.0,5,1,0
25,12051,treatment,320,143,28,0.6384387750506788,1.0,6,1,0
26,12052,baseline,320,144,22,0.637759560931113,1.0,4,1,0
26,12052,treatment,320,144,26,0.636537244069834,1.0,5,1,0
27,12053,baseline,320,142,28,0.6404136024379181,1.0,5,1,0
27,12053,treatment,320,141,34,0.6403127649346014,1.0,7,1,0
28,12054,baseline,320,140,23,0.6382999653211396,1.0,5,1,0
28,12054,treatment,320,138,31,0.6403192468819644,1.0,7,1,0
29,12055,baseline,320,136,23,0.6382707191539698,1.0,5,1,0
29,12055,treatment,320,140,29,0.6372684754014879,1.0,6,1,0
