run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
0,42026,baseline,320,135,41,0.6362138062156383,1.0,5,0,0
0,42026,treatment,320,134,37,0.6370139271561386,1.0,6,0,1
1,42027,baseline,320,146,31,0.6353622685189211,1.0,3,1,0
1,42027,treatment,320,143,41,0.6376252338315964,1.0,5,1,0
2,42028,baseline,320,148,27,0.6359173957419294,1.0,5,1,0
2,42028,treatment,320,138,37,0.6366412600785812,1.0,6,1,0
3,42029,baseline,320,147,32,0.6386267851812497,1.0,6,1,0
3,42029,treatment,320,148,45,0.6377229356316949,1.0,7,1,0
4,42030,baseline,320,137,49,0.6375267553643018,1.0,5,1,0
4,42030,treatment,320,148,43,0.6368787280159967,1.0,7,1,1
5,42031,baseline,320,140,39,0.6391973065696113,1.0,8,1,0
5,42031,treatment,320,141,43,0.6390160755126704,1.0,9,0,1
6,42032,baseline,320,146,29,0.6381990445930434,1.0,6,1,0
6,42032,treatment,320,145,38,0.6378294902226171,1.0,8,1,0
7,42033,baseline,320,144,40,0.6358866793307765,1.0,5,1,0
7,42033,treatment,320,137,39,0.6355787692854118,1.0,7,1,0
8,42034,baseline,320,140,37,0.6368383424684612,1.0,6,1,0
8,42034,treatment,320,144,43,0.6378188456468363,1.0,8,1,0
9,42035,baseline,320,140,38,0.6375985831568819,1.0,7,1,1
9,42035,treatment,320,144,36,0.6368054769799435,1.0,7,1,0
10,42036,baseline,320,143,36,0.6390670774617547,1.0,5,1,0
10,42036,treatment,320,144,42,0.6378564946433055,1.0,7,1,0
11,42037,baseline,320,144,35,0.6352752876780571,1.0,5,1,0
11,42037,treatment,320,140,45,0.6358818260757221,1.0,7,1,0
12,42038,baseline,320,140,31,0.637234825460963,1.0,5,1,0
12,42038,treatment,320,151,38,0.636555707812387,1.0,6,1,1
13,42039,baseline,320,142,44,0.6390184345726682,1.0,7,1,0
13,42039,treatment,320,138,40,0.6379132096322693,1.0,9,1,0
14,42040,baseline,320,143,35,0.6384806345149852,1.0,6,1,0
14,42040,treatment,320,141,46,0.6372700280305186,1.0,8,1,0
15,42041,baseline,320,142,30,0.6373183834930117,1.0,5,1,0
15,42041,treatment,320,140,42,0.6388464301242383,1.0,7,1,0
16,42042,baseline,320,138,34,0.6373684688729695,1.0,6,1,0
16,42042,treatment,320,141,39,0.6362342075284395,1.0,8,0,1
17,42043,baseline,320,147,35,0.6383452333244637,1.0,6,1,0
17,42043,treatment,320,140,42,0.6372477093818086,1.0,8,1,0
18,42044,baseline,320,134,39,0.6380803925882887,1.0,7,1,0
18,42044,treatment,320,134,35,0.6361406349525267,1.0,8,0,1
19,42045,baseline,320,143,37,0.6372512155569398,1.0,6,1,0
19,42045,treatment,320,140,34,0.6378621670223266,1.0,8,0,1
20,42046,baseline,320,139,37,0.6365321248102301,1.0,6,1,0
20,42046,treatment,320,141,40,0.6377219960063304,1.0,7,1,0
21,42047,baseline,320,142,33,0.6371377815428707,1.0,5,1,0
21,42047,treatment,320,144,44,0.6373301505554293,1.0,6,1,0
22,42048,baseline,320,142,32,0.6381521610126164,1.0,4,1,0
22,42048,treatment,320,143,41,0.6391275222251178,1.0,6,1,0
23,42049,baseline,320,140,36,0.6368927410000838,1.0,5,1,0
23,42049,treatment,320,145,40,0.6378127505206148,1.0,6,1,0
24,42050,baseline,320,148,26,0.6391143490564517,1.0,5,1,0
24,42050,treatment,320,142,35,0.6382478958987239,1.0,7,0,0
25,42051,baseline,320,139,37,0.637747631211149,1.0,5,1,0
25,42051,treatment,320,138,41,0.6367150417541387,1.0,7,1,0
26,42052,baseline,320,139,34,0.6365194979606597,1.0,7,1,0
26,42052,treatment,320,136,40,0.6364174250337948,1.0,9,1,0
27,42053,baseline,320,142,31,0.63793057023271,1.0,5,1,0
27,42053,treatment,320,139,39,0.6384203350891398,1.0,7,1,0
28,42054,baseline,320,139,26,0.6374757722103939,1.0,5,1,0
28,42054,treatment,320,138,32,0.6368285106436948,1.0,7,0,0
29,42055,baseline,320,140,34,0.6355333296298282,1.0,5,1,0
29,42055,treatment,320,137,39,0.6359249621261827,1.0,7,1,0
