run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
0,142026,baseline,320,143,28,0.6365454909021485,1.0,5,1,0
0,142026,treatment,320,143,36,0.6365454909021485,1.0,7,1,0
0,142026,none,320,143,0,0.6365454909021485,1.0,0,1,0
0,142026,random,320,138,104,0.6337837504276161,1.0,3,1,0
1,142027,baseline,320,140,27,0.6361732271274182,1.0,5,1,0
1,142027,treatment,320,140,35,0.6361732271274182,1.0,7,1,0
1,142027,none,320,140,0,0.6361732271274182,1.0,0,1,0
1,142027,random,320,144,98,0.6304740571103897,1.0,4,1,0
2,142028,baseline,320,143,26,0.6380404304779066,1.0,6,1,0
2,142028,treatment,320,143,34,0.6380404304779066,1.0,8,1,0
2,142028,none,320,143,0,0.6380404304779066,1.0,0,1,0
2,142028,random,320,140,100,0.6343370197670664,1.0,7,1,0
3,142029,baseline,320,139,24,0.6333410383249627,1.0,5,1,0
3,142029,treatment,320,139,32,0.6333410383249627,1.0,7,1,0
3,142029,none,320,139,0,0.6333410383249627,1.0,0,1,0
3,142029,random,320,140,99,0.6337376981447398,1.0,2,1,0
4,142030,baseline,320,143,24,0.63900441590287,1.0,5,1,0
4,142030,treatment,320,143,32,0.63900441590287,1.0,7,1,0
4,142030,none,320,143,0,0.63900441590287,1.0,0,1,0
4,142030,random,320,149,85,0.6410940849025762,1.0,5,1,0
5,142031,baseline,320,148,23,0.6349026363490022,1.0,5,1,0
5,142031,treatment,320,148,30,0.6349026363490022,1.0,7,1,0
5,142031,none,320,148,0,0.6349026363490022,1.0,0,1,0
5,142031,random,320,141,97,0.6384680714404162,1.0,3,1,0
6,142032,baseline,320,145,24,0.6299393178342142,1.0,5,1,0
6,142032,treatment,320,145,32,0.6299393178342142,1.0,7,1,0
6,142032,none,320,145,0,0.6299393178342142,1.0,0,1,0
6,142032,random,320,139,106,0.629745721446678,1.0,7,1,0
7,142033,baseline,320,140,27,0.6357303071575484,1.0,5,1,0
7,142033,treatment,320,140,35,0.6357303071575484,1.0,7,0,1
7,142033,none,320,140,0,0.6357303071575484,1.0,0,1,0
7,142033,random,320,139,109,0.6327919314438504,1.0,8,1,0
