run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
0,62026,baseline,320,141,23,0.6369569270099448,1.0,5,1,0
0,62026,treatment,320,141,28,0.6370596892093979,1.0,7,1,0
1,62027,baseline,320,138,23,0.6380093616830554,1.0,5,1,0
1,62027,treatment,320,138,30,0.6389649482532498,1.0,7,1,0
2,62028,baseline,320,138,30,0.6383315998860356,1.0,5,1,0
2,62028,treatment,320,142,34,0.638893012701746,1.0,7,1,0
3,62029,baseline,320,140,29,0.6362849447428249,1.0,5,1,0
3,62029,treatment,320,142,31,0.6365977545449946,1.0,5,1,0
4,62030,baseline,320,139,24,0.637937950328576,1.0,5,1,0
4,62030,treatment,320,135,29,0.6407092697439479,1.0,7,1,0
5,62031,baseline,320,144,23,0.6333550392063791,1.0,5,1,0
5,62031,treatment,320,145,30,0.6431150075414067,1.0,6,1,1
6,62032,baseline,320,141,30,0.6338186940310122,1.0,5,1,0
6,62032,treatment,320,140,32,0.6350327429655085,1.0,6,1,0
7,62033,baseline,320,142,26,0.6365311694330236,1.0,5,1,0
7,62033,treatment,320,143,37,0.6373377643534897,1.0,6,1,0
8,62034,baseline,320,143,24,0.6329639946121384,1.0,4,1,0
8,62034,treatment,320,137,30,0.6322585174936696,1.0,4,1,0
9,62035,baseline,320,140,23,0.6399280094089039,1.0,5,1,0
9,62035,treatment,320,143,31,0.6395892581007524,1.0,6,1,0
10,62036,baseline,320,137,28,0.6375541187805192,1.0,4,1,0
10,62036,treatment,320,141,35,0.63323289033097,1.0,6,1,0
11,62037,baseline,320,143,27,0.6376413415426292,1.0,5,1,0
11,62037,treatment,320,139,29,0.6358905671794658,1.0,7,1,0
12,62038,baseline,320,141,24,0.6349021601211948,1.0,5,1,0
12,62038,treatment,320,139,27,0.6372742841097908,1.0,6,1,0
13,62039,baseline,320,139,29,0.6340973037419747,1.0,5,1,0
13,62039,treatment,320,139,36,0.6361616079748391,1.0,7,1,0
14,62040,baseline,320,139,27,0.6324536786763757,1.0,5,1,0
14,62040,treatment,320,141,32,0.6328241857470328,1.0,7,1,0
15,62041,baseline,320,135,24,0.634939300826617,1.0,5,1,0
15,62041,treatment,320,138,33,0.6363760748285536,1.0,7,1,0
16,62042,baseline,320,144,26,0.638141979091652,1.0,6,1,0
16,62042,treatment,320,144,33,0.6360372994104669,1.0,8,1,0
17,62043,baseline,320,142,24,0.633916777927955,1.0,5,1,0
17,62043,treatment,320,141,30,0.6358215647376456,1.0,6,1,0
18,62044,baseline,320,141,26,0.6316449691025474,1.0,5,1,0
18,62044,treatment,320,142,26,0.6359608347492736,1.0,5,1,0
19,62045,baseline,320,138,24,0.636250499461535,1.0,5,1,0
19,62045,treatment,320,140,29,0.6374790653994922,1.0,6,1,0
20,62046,baseline,320,143,24,0.634956437732541,1.0,6,1,0
20,62046,treatment,320,141,29,0.6386164167163736,1.0,7,1,0
21,62047,baseline,320,144,25,0.6317893375559258,1.0,6,1,0
21,62047,treatment,320,144,31,0.6359293392948778,1.0,8,1,0
22,62048,baseline,320,138,29,0.6346764342379994,1.0,6,1,0
22,62048,treatment,320,138,34,0.6351901045891301,1.0,7,1,0
23,62049,baseline,320,144,25,0.6373232792592672,1.0,5,1,0
23,62049,treatment,320,139,34,0.6348149969654533,1.0,6,1,0
24,62050,baseline,320,145,29,0.633869127418854,1.0,5,1,0
24,62050,treatment,320,146,34,0.6347870538355569,1.0,6,1,0
25,62051,baseline,320,140,22,0.635682203619633,1.0,6,1,0
25,62051,treatment,320,137,25,0.6327547033834914,1.0,7,1,0
26,62052,baseline,320,141,28,0.6362321975700821,1.0,6,1,0
26,62052,treatment,320,140,32,0.6399090688918375,1.0,6,1,0
27,62053,baseline,320,137,29,0.6386185463249318,1.0,6,1,0
27,62053,treatment,320,139,37,0.6366976374603041,1.0,7,1,1
28,62054,baseline,320,143,28,0.6380633171121651,1.0,5,1,0
28,62054,treatment,320,142,36,0.6357450153132598,1.0,6,1,0
29,62055,baseline,320,141,23,0.6386563999108646,1.0,5,1,0
29,62055,treatment,320,139,33,0.6395847965057051,1.0,7,1,0
