run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
0,62026,baseline,320,141,23,0.6369569270099448,1.0,5,1,0
0,62026,treatment,320,141,28,0.6370596892093979,1.0,7,1,0
0,62026,none,320,141,0,0.6369569270099448,1.0,0,1,0
0,62026,random,320,136,92,0.6415926753824645,1.0,6,1,0
1,62027,baseline,320,138,23,0.6380093616830554,1.0,5,1,0
1,62027,treatment,320,138,30,0.6389649482532498,1.0,7,1,0
1,62027,none,320,138,0,0.6380093616830554,1.0,0,1,0
1,62027,random,320,137,120,0.6374260135437625,1.0,9,1,0
2,62028,baseline,320,138,30,0.6383315998860356,1.0,5,1,0
2,62028,treatment,320,142,34,0.638893012701746,1.0,7,1,0
2,62028,none,320,138,0,0.6383315998860356,1.0,0,1,0
2,62028,random,320,143,102,0.6389214013771765,1.0,6,1,0
3,62029,baseline,320,140,29,0.6362849447428249,1.0,5,1,0
3,62029,treatment,320,142,31,0.6365977545449946,1.0,5,1,0
3,62029,none,320,140,0,0.6362849447428249,1.0,0,1,0
3,62029,random,320,140,85,0.6357286470679385,1.0,5,1,0
4,62030,baseline,320,139,24,0.637937950328576,1.0,5,1,0
4,62030,treatment,320,135,29,0.6407092697439479,1.0,7,1,0
4,62030,none,320,139,0,0.637937950328576,1.0,0,1,0
4,62030,random,320,143,110,0.636490746709933,1.0,7,1,0
5,62031,baseline,320,144,23,0.6333550392063791,1.0,5,1,0
5,62031,treatment,320,145,30,0.6431150075414067,1.0,6,1,1
5,62031,none,320,144,0,0.6333550392063791,1.0,0,1,0
5,62031,random,320,140,101,0.6377026237223651,1.0,6,1,0
6,62032,baseline,320,141,30,0.6338186940310122,1.0,5,1,0
6,62032,treatment,320,140,32,0.6350327429655085,1.0,6,1,0
6,62032,none,320,141,0,0.6338186940310122,1.0,0,1,0
6,62032,random,320,141,87,0.6400420469619077,1.0,8,1,0
7,62033,baseline,320,142,26,0.6365311694330236,1.0,5,1,0
7,62033,treatment,320,143,37,0.6373377643534897,1.0,6,1,0
7,62033,none,320,142,0,0.6365311694330236,1.0,0,1,0
7,62033,random,320,141,86,0.6364521182855983,1.0,7,1,0
8,62034,baseline,320,143,24,0.6329639946121384,1.0,4,1,0
8,62034,treatment,320,137,30,0.6322585174936696,1.0,4,1,0
8,62034,none,320,143,0,0.6329639946121384,1.0,0,1,0
8,62034,random,320,141,117,0.6331736568632216,1.0,9,1,0
9,62035,baseline,320,140,23,0.6399280094089039,1.0,5,1,0
9,62035,treatment,320,143,31,0.6395892581007524,1.0,6,1,0
9,62035,none,320,140,0,0.6399280094089039,1.0,0,1,0
9,62035,random,320,141,92,0.6323738962014339,1.0,5,1,0
10,62036,baseline,320,137,28,0.6375541187805192,1.0,4,1,0
10,62036,treatment,320,141,35,0.63323289033097,1.0,6,1,0
10,62036,none,320,137,0,0.6375541187805192,1.0,0,1,0
10,62036,random,320,138,108,0.6406508063908102,1.0,4,1,0
11,62037,baseline,320,143,27,0.6376413415426292,1.0,5,1,0
11,62037,treatment,320,139,29,0.6358905671794658,1.0,7,1,0
11,62037,none,320,143,0,0.6376413415426292,1.0,0,1,0
11,62037,random,320,141,90,0.6332565610372441,1.0,7,1,0
12,62038,baseline,320,141,24,0.6349021601211948,1.0,5,1,0
12,62038,treatment,320,139,27,0.6372742841097908,1.0,6,1,0
12,62038,none,320,141,0,0.6349021601211948,1.0,0,1,0
12,62038,random,320,139,95,0.6347908215465717,1.0,5,1,0
13,62039,baseline,320,139,29,0.6340973037419747,1.0,5,1,0
13,62039,treatment,320,139,36,0.6361616079748391,1.0,7,1,0
13,62039,none,320,139,0,0.6340973037419747,1.0,0,1,0
13,62039,random,320,142,97,0.6393292951157197,1.0,5,1,0
14,62040,baseline,320,139,27,0.6324536786763757,1.0,5,1,0
14,62040,treatment,320,141,32,0.6328241857470328,1.0,7,1,0
14,62040,none,320,139,0,0.6324536786763757,1.0,0,1,0
14,62040,random,320,139,92,0.6315990492489003,1.0,6,1,0
15,62041,baseline,320,135,24,0.634939300826617,1.0,5,1,0
15,62041,treatment,320,138,33,0.6363760748285536,1.0,7,1,0
15,62041,none,320,135,0,0.634939300826617,1.0,0,1,0
15,62041,random,320,142,88,0.6399255088281286,1.0,8,1,0
16,62042,baseline,320,144,26,0.638141979091652,1.0,6,1,0
16,62042,treatment,320,144,33,0.6360372994104669,1.0,8,1,0
16,62042,none,320,144,0,0.638141979091652,1.0,0,1,0
16,62042,random,320,141,84,0.6331710748392723,1.0,5,1,0
17,62043,baseline,320,142,24,0.633916777927955,1.0,5,1,0
17,62043,treatment,320,141,30,0.6358215647376456,1.0,6,1,0
17,62043,none,320,142,0,0.633916777927955,1.0,0,1,0
17,62043,random,320,140,104,0.6326712575703776,1.0,8,1,0
18,62044,baseline,320,141,26,0.6316449691025474,1.0,5,1,0
18,62044,treatment,320,142,26,0.6359608347492736,1.0,5,1,0
18,62044,none,320,141,0,0.6316449691025474,1.0,0,1,0
18,62044,random,320,139,94,0.6369724431831536,1.0,7,1,0
19,62045,baseline,320,138,24,0.636250499461535,1.0,5,1,0
19,62045,treatment,320,140,29,0.6374790653994922,1.0,6,1,0
19,62045,none,320,138,0,0.636250499461535,1.0,0,1,0
19,62045,random,320,140,96,0.6370885181615974,1.0,8,1,0
20,62046,baseline,320,143,24,0.634956437732541,1.0,6,1,0
20,62046,treatment,320,141,29,0.6386164167163736,1.0,7,1,0
20,62046,none,320,143,0,0.634956437732541,1.0,0,1,0
20,62046,random,320,138,93,0.6339121977702471,1.0,8,1,0
21,62047,baseline,320,144,25,0.6317893375559258,1.0,6,1,0
21,62047,treatment,320,144,31,0.6359293392948778,1.0,8,1,0
21,62047,none,320,144,0,0.6317893375559258,1.0,0,1,0
21,62047,random,320,140,101,0.6354819243148312,1.0,9,1,0
22,62048,baseline,320,138,29,0.6346764342379994,1.0,6,1,0
22,62048,treatment,320,138,34,0.6351901045891301,1.0,7,1,0
22,62048,none,320,138,0,0.6346764342379994,1.0,0,1,0
22,62048,random,320,142,95,0.6413436486812438,1.0,4,1,0
23,62049,baseline,320,144,25,0.6373232792592672,1.0,5,1,0
23,62049,treatment,320,139,34,0.6348149969654533,1.0,6,1,0
23,62049,none,320,144,0,0.6373232792592672,1.0,0,1,0
23,62049,random,320,142,104,0.6363544004633208,1.0,3,1,0
24,62050,baseline,320,145,29,0.633869127418854,1.0,5,1,0
24,62050,treatment,320,146,34,0.6347870538355569,1.0,6,1,0
24,62050,none,320,145,0,0.633869127418854,1.0,0,1,0
24,62050,random,320,143,95,0.6324386814079936,1.0,5,1,0
25,62051,baseline,320,140,22,0.635682203619633,1.0,6,1,0
25,62051,treatment,320,137,25,0.6327547033834914,1.0,7,1,0
25,62051,none,320,140,0,0.635682203619633,1.0,0,1,0
