run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
0,22026,baseline,320,138,23,0.6362832524335078,1.0,5,1,0
0,22026,treatment,320,138,31,0.6362832524335078,1.0,7,1,0
0,22026,none,320,138,0,0.6362832524335078,1.0,0,1,0
0,22026,random,320,138,82,0.6377478580225276,1.0,5,1,0
1,22027,baseline,320,139,29,0.6375068912604271,1.0,5,1,0
1,22027,treatment,320,139,37,0.6375068912604271,1.0,7,1,0
1,22027,none,320,139,0,0.6375068912604271,1.0,0,1,0
1,22027,random,320,141,81,0.6362581803279314,1.0,4,1,0
2,22028,baseline,320,142,25,0.6377402092389545,1.0,7,1,0
2,22028,treatment,320,142,32,0.6377402092389545,1.0,8,1,0
2,22028,none,320,142,0,0.6377402092389545,1.0,0,1,0
2,22028,random,320,140,98,0.6385642350774134,1.0,2,1,0
3,22029,baseline,320,142,31,0.6361112214756363,1.0,6,1,0
3,22029,treatment,320,142,39,0.6361112214756363,1.0,8,1,0
3,22029,none,320,142,0,0.6361112214756363,1.0,0,1,0
3,22029,random,320,145,93,0.6357675504857949,1.0,7,1,0
4,22030,baseline,320,144,26,0.637064049413247,1.0,6,1,0
4,22030,treatment,320,144,34,0.637064049413247,1.0,8,1,0
4,22030,none,320,144,0,0.637064049413247,1.0,0,1,0
4,22030,random,320,138,87,0.6369137896668857,1.0,5,1,0
5,22031,baseline,320,145,27,0.638455007994246,1.0,5,1,0
5,22031,treatment,320,145,35,0.638455007994246,1.0,7,1,0
5,22031,none,320,145,0,0.638455007994246,1.0,0,1,0
5,22031,random,320,143,96,0.6363736687214592,1.0,6,1,0
6,22032,baseline,320,137,23,0.6376140615174086,1.0,6,1,0
6,22032,treatment,320,137,31,0.6376140615174086,1.0,8,1,0
6,22032,none,320,137,0,0.6376140615174086,1.0,0,1,0
6,22032,random,320,141,94,0.6383158095233921,1.0,7,1,0
7,22033,baseline,320,144,24,0.6362576661698657,1.0,5,1,0
7,22033,treatment,320,144,32,0.6362576661698657,1.0,7,1,0
7,22033,none,320,144,0,0.6362576661698657,1.0,0,1,0
7,22033,random,320,140,91,0.6370598462590709,1.0,8,1,0
8,22034,baseline,320,143,22,0.6378018622807138,1.0,5,1,0
8,22034,treatment,320,143,30,0.6378018622807138,1.0,7,1,0
8,22034,none,320,143,0,0.6378018622807138,1.0,0,1,0
8,22034,random,320,139,103,0.6370387321453737,1.0,6,1,0
9,22035,baseline,320,138,24,0.6367365285905089,1.0,5,1,0
9,22035,treatment,320,138,32,0.6367365285905089,1.0,7,1,0
9,22035,none,320,138,0,0.6367365285905089,1.0,0,1,0
9,22035,random,320,144,83,0.637572995774976,1.0,8,1,0
10,22036,baseline,320,139,26,0.6371456252247796,1.0,6,1,0
10,22036,treatment,320,139,34,0.6371456252247796,1.0,8,1,0
10,22036,none,320,139,0,0.6371456252247796,1.0,0,1,0
10,22036,random,320,144,92,0.6366421668608547,1.0,8,1,0
11,22037,baseline,320,141,25,0.6372069931689014,1.0,5,1,0
11,22037,treatment,320,141,32,0.6372069931689014,1.0,7,1,0
11,22037,none,320,141,0,0.6372069931689014,1.0,0,1,0
11,22037,random,320,145,99,0.6376274054885802,1.0,5,1,0
12,22038,baseline,320,144,28,0.6359329724888346,1.0,5,1,0
12,22038,treatment,320,144,36,0.6359329724888346,1.0,7,1,0
12,22038,none,320,144,0,0.6359329724888346,1.0,0,1,0
12,22038,random,320,142,104,0.63451110608718,1.0,7,1,0
13,22039,baseline,320,143,27,0.6353218731651576,1.0,6,1,0
13,22039,treatment,320,143,34,0.6353218731651576,1.0,7,1,0
13,22039,none,320,143,0,0.6353218731651576,1.0,0,1,0
13,22039,random,320,141,96,0.6373266394663653,1.0,8,1,0
14,22040,baseline,320,140,23,0.6377314956497473,1.0,5,1,0
14,22040,treatment,320,140,31,0.6377314956497473,1.0,7,1,0
14,22040,none,320,140,0,0.6377314956497473,1.0,0,1,0
14,22040,random,320,141,93,0.6376038426352018,1.0,9,1,0
15,22041,baseline,320,142,30,0.6363358490889761,1.0,5,1,0
15,22041,treatment,320,142,38,0.6363358490889761,1.0,7,1,0
15,22041,none,320,142,0,0.6363358490889761,1.0,0,1,0
15,22041,random,320,148,108,0.637485987802453,1.0,6,1,0
16,22042,baseline,320,144,29,0.6390551444811157,1.0,6,1,0
16,22042,treatment,320,144,37,0.6390551444811157,1.0,8,1,0
16,22042,none,320,144,0,0.6390551444811157,1.0,0,1,0
16,22042,random,320,142,108,0.6380173322505444,1.0,7,1,0
17,22043,baseline,320,142,25,0.6390352756158746,1.0,5,1,0
17,22043,treatment,320,142,32,0.6390352756158746,1.0,7,1,0
17,22043,none,320,142,0,0.6390352756158746,1.0,0,1,0
17,22043,random,320,146,103,0.6380293332469533,1.0,7,1,0
18,22044,baseline,320,140,27,0.6367621487122113,1.0,5,1,0
18,22044,treatment,320,140,35,0.6367621487122113,1.0,7,1,0
18,22044,none,320,140,0,0.6367621487122113,1.0,0,1,0
18,22044,random,320,143,110,0.6386720855067556,1.0,3,1,0
19,22045,baseline,320,140,27,0.6368933203070696,1.0,5,1,0
19,22045,treatment,320,140,35,0.6368933203070696,1.0,7,1,0
19,22045,none,320,140,0,0.6368933203070696,1.0,0,1,0
19,22045,random,320,142,108,0.6368192617689049,1.0,5,1,0
20,22046,baseline,320,141,26,0.6386766893168836,1.0,5,1,0
20,22046,treatment,320,141,33,0.6386766893168836,1.0,7,1,0
20,22046,none,320,141,0,0.6386766893168836,1.0,0,1,0
20,22046,random,320,137,93,0.6377294704856673,1.0,7,1,0
21,22047,baseline,320,142,23,0.6384132443392272,1.0,5,1,0
21,22047,treatment,320,142,31,0.6384132443392272,1.0,7,1,0
21,22047,none,320,142,0,0.6384132443392272,1.0,0,1,0
21,22047,random,320,138,97,0.6375147585106651,1.0,6,1,0
22,22048,baseline,320,140,25,0.6367673960848373,1.0,6,1,0
22,22048,treatment,320,140,33,0.6367673960848373,1.0,8,1,0
22,22048,none,320,140,0,0.6367673960848373,1.0,0,1,0
22,22048,random,320,148,84,0.6364125608770067,1.0,8,1,0
23,22049,baseline,320,147,30,0.6368094392036397,1.0,5,1,0
