run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
0,92026,baseline,320,141,33,0.6390652913339151,1.0,6,1,0
0,92026,treatment,320,145,35,0.6425282025743189,1.0,7,1,0
0,92026,none,320,141,0,0.6390652913339151,1.0,0,1,0
0,92026,random,320,144,105,0.638908663368306,1.0,7,1,0
1,92027,baseline,320,139,38,0.6340616040197142,1.0,4,1,0
1,92027,treatment,320,138,40,0.6378583450004431,1.0,6,1,0
1,92027,none,320,139,0,0.6340616040197142,1.0,0,1,0
1,92027,random,320,142,111,0.6366953758602604,1.0,7,1,0
2,92028,baseline,320,142,34,0.6379644726268674,1.0,6,1,0
2,92028,treatment,320,144,39,0.6387117663919362,1.0,6,1,0
2,92028,none,320,142,0,0.6379644726268674,1.0,0,1,0
2,92028,random,320,143,100,0.6418712794572496,1.0,7,1,0
3,92029,baseline,320,146,34,0.6335255858251542,1.0,7,0,0
3,92029,treatment,320,145,38,0.6398195669271795,1.0,8,0,0
3,92029,none,320,146,0,0.6335255858251542,1.0,0,1,0
3,92029,random,320,141,106,0.6372102452096347,1.0,8,1,0
4,92030,baseline,320,142,35,0.6389686723739477,1.0,5,1,0
4,92030,treatment,320,139,36,0.634508426393479,1.0,6,1,0
4,92030,none,320,142,0,0.6389686723739477,1.0,0,1,0
4,92030,random,320,145,82,0.6386887171444439,1.0,5,1,0
5,92031,baseline,320,139,34,0.6322477295102453,1.0,5,1,0
5,92031,treatment,320,145,37,0.6332503620923117,1.0,7,1,0
5,92031,none,320,139,0,0.6322477295102453,1.0,0,1,0
5,92031,random,320,144,89,0.6365897974279716,1.0,7,1,0
6,92032,baseline,320,141,37,0.6324101288271927,1.0,5,1,0
6,92032,treatment,320,140,42,0.6347379240209841,1.0,7,1,0
6,92032,none,320,141,0,0.6324101288271927,1.0,0,1,0
6,92032,random,320,143,88,0.638235986005998,1.0,4,1,0
7,92033,baseline,320,143,38,0.63853726188905,1.0,5,1,0
7,92033,treatment,320,142,36,0.6377808081713356,1.0,6,1,0
7,92033,none,320,143,0,0.63853726188905,1.0,0,1,0
7,92033,random,320,146,95,0.6376361268200936,1.0,7,1,0
8,92034,baseline,320,142,33,0.6305015882158956,1.0,5,1,0
8,92034,treatment,320,130,36,0.6345369404442913,1.0,6,1,0
8,92034,none,320,142,0,0.6305015882158956,1.0,0,1,0
8,92034,random,320,140,103,0.6380286501637927,1.0,5,1,0
9,92035,baseline,320,142,31,0.6359584973393586,1.0,5,1,0
